8.2143e-02 4.3346e-15 2.3610e-14 3.6955e-14 7.8222e-15 1.3140e-14 6.9688e-15 1.8847e-15 1.3924e-16 6.0196e-17 0.0000e+00
8.7036e-02 4.1485e-15 2.2696e-14 3.6042e-14 7.7269e-15 1.3127e-14 7.0340e-15 1.9593e-15 1.4356e-16 6.3746e-17 0.0000e+00
9.2220e-02 3.9696e-15 2.1808e-14 3.5091e-14 7.6097e-15 1.3101e-14 7.0989e-15 2.0060e-15 1.5047e-16 6.9564e-17 0.0000e+00
9.7712e-02 3.7976e-15 2.0947e-14 3.4112e-14 7.4763e-15 1.3056e-14 7.1635e-15 2.0529e-15 1.5488e-16 7.3368e-17 0.0000e+00
1.0353e-01 3.6323e-15 2.0145e-14 3.3115e-14 7.3275e-15 1.2990e-14 7.2281e-15 2.1288e-15 1.5929e-16 7.9569e-17 0.0000e+00
1.0970e-01 3.4735e-15 1.9336e-14 3.2108e-14 7.1658e-15 1.2896e-14 7.2929e-15 2.1763e-15 1.6369e-16 8.3632e-17 0.0000e+00
1.1623e-01 3.3211e-15 1.8522e-14 3.1097e-14 6.9938e-15 1.2777e-14 7.3400e-15 2.2528e-15 1.7078e-16 8.7775e-17 0.0000e+00
1.2316e-01 3.1747e-15 1.7766e-14 3.0088e-14 6.8138e-15 1.2628e-14 7.4064e-15 2.3009e-15 1.7520e-16 9.4555e-17 0.0000e+00
1.3049e-01 3.0343e-15 1.7037e-14 2.9086e-14 6.6280e-15 1.2450e-14 7.4732e-15 2.3493e-15 1.7959e-16 9.8954e-17 0.0000e+00
1.3826e-01 2.8996e-15 1.6332e-14 2.8093e-14 6.4366e-15 1.2245e-14 7.5404e-15 2.3979e-15 1.8396e-16 1.0344e-16 0.0000e+00
1.4650e-01 2.7704e-15 1.5653e-14 2.7107e-14 6.2441e-15 1.2013e-14 7.6070e-15 2.4756e-15 1.8831e-16 1.1078e-16 0.0000e+00
1.5522e-01 2.6465e-15 1.4998e-14 2.6144e-14 6.0504e-15 1.1762e-14 7.6562e-15 2.5247e-15 1.9259e-16 1.1551e-16 0.0000e+00
1.6447e-01 2.5278e-15 1.4367e-14 2.5199e-14 5.8564e-15 1.1493e-14 7.7165e-15 2.5740e-15 1.9958e-16 1.2034e-16 0.0000e+00
1.7426e-01 2.4141e-15 1.3759e-14 2.4273e-14 5.6634e-15 1.1209e-14 7.7674e-15 2.6231e-15 2.0377e-16 1.2822e-16 0.0000e+00
1.8464e-01 2.3051e-15 1.3175e-14 2.3368e-14 5.4708e-15 1.0912e-14 7.8029e-15 2.6717e-15 2.0786e-16 1.3328e-16 0.0000e+00
