4.4488e+00 1.5018e-17 5.7131e-17 2.4416e-15 1.2210e-15 3.1883e-16 1.8094e-17 4.9264e-21
4.7138e+00 1.4277e-17 5.4351e-17 2.3265e-15 1.1664e-15 3.0333e-16 1.8437e-17 5.0528e-21
4.9945e+00 1.3574e-17 5.1708e-17 2.2163e-15 1.1142e-15 2.9277e-16 1.8761e-17 5.3328e-21
5.2920e+00 1.2905e-17 4.9194e-17 2.1101e-15 1.0642e-15 2.7851e-16 1.8840e-17 5.6209e-21
5.6072e+00 1.2269e-17 4.6799e-17 2.0103e-15 1.0162e-15 2.6885e-16 1.9102e-17 5.7551e-21
5.9411e+00 1.1664e-17 4.4518e-17 1.9149e-15 9.7032e-16 2.5576e-16 1.9315e-17 6.0547e-21
6.2950e+00 1.1089e-17 4.2351e-17 1.8242e-15 9.2641e-16 2.4324e-16 1.9245e-17 6.3625e-21
6.6699e+00 1.0542e-17 4.0291e-17 1.7373e-15 8.8440e-16 2.3490e-16 1.9321e-17 6.5044e-21
7.0672e+00 1.0023e-17 3.8346e-17 1.6546e-15 8.4421e-16 2.2344e-16 1.9316e-17 6.8238e-21
7.4881e+00 9.5330e-18 3.6497e-17 1.5757e-15 8.0577e-16 2.1249e-16 1.9012e-17 7.1514e-21
7.9341e+00 9.0652e-18 3.4731e-17 1.5007e-15 7.6900e-16 2.0529e-16 1.8856e-17 7.3003e-21
8.4067e+00 8.6153e-18 3.3037e-17 1.4290e-15 7.3389e-16 1.9527e-16 1.8415e-17 7.6388e-21
8.9074e+00 8.1897e-18 3.1416e-17 1.3608e-15 7.0029e-16 1.8572e-16 1.8145e-17 7.7916e-21
9.4379e+00 7.7853e-18 2.9880e-17 1.2957e-15 6.6820e-16 1.7663e-16 1.7833e-17 8.1407e-21
1.0000e+01 7.4008e-18 2.8422e-17 1.2335e-15 6.3753e-16 1.7080e-16 1.7270e-17 8.4983e-21
